id,name,citation_count,entry_created_date,is_found_by_algorithm,cites_chameleon,acknowledges_chameleon,approved_with,source_id,publication_type,forum,title,year,month,author,bibtex_source,link,added_by_username,doi,checked_for_duplicates,project_id,publication_id
26,user_reported,0,1623024000000,1,1,1,publication,,conference full paper,"Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP),Hong Kong, China",Query-focused Scenario Construction,2019.0,,"Wang, Su and
Durrett, Greg and
Erk, Katrin","{""author"": ""Wang, Su  and\nDurrett, Greg  and\nErk, Katrin"", ""booktitle"": ""Proceedings of the 2019 Conference on Empirical Methods in Natural Language Processing and the 9th International Joint Conference on Natural Language Processing (EMNLP-IJCNLP)"", ""address"": ""Hong Kong, China"", ""ID"": ""wang-etal-2019-query"", ""year"": ""2019"", ""title"": ""Query-focused Scenario Construction"", ""ENTRYTYPE"": ""inproceedings""}",,admin,,1,420.0,7
27,google_scholar,23,1684454400000,0,0,1,,,conference full paper,Proceedings of the AAAI Conference on Artificial Intelligence,Attending to Entities for Better Text Understanding,2020.0,,"Cheng, Pengxiang and
Erk, Katrin","{""title"": ""Attending to Entities for Better Text Understanding"", ""url"": ""https://arxiv.org/abs/1911.04361"", ""booktitle"": ""Proceedings of the {AAAI} Conference on Artificial Intelligence"", ""author"": ""Cheng, Pengxiang  and\nErk, Katrin"", ""ID"": ""cheng-erk-2020-attending"", ""volume"": ""34"", ""year"": ""2020"", ""ENTRYTYPE"": ""inproceedings""}",,admin,,1,420.0,8
28,scopus,28,1684454400000,0,0,1,,,conference full paper,Proceedings of the AAAI Conference on Artificial Intelligence,Attending to Entities for Better Text Understanding,2020.0,,"Cheng, Pengxiang and
Erk, Katrin","{""title"": ""Attending to Entities for Better Text Understanding"", ""url"": ""https://arxiv.org/abs/1911.04361"", ""booktitle"": ""Proceedings of the {AAAI} Conference on Artificial Intelligence"", ""author"": ""Cheng, Pengxiang  and\nErk, Katrin"", ""ID"": ""cheng-erk-2020-attending"", ""volume"": ""34"", ""year"": ""2020"", ""ENTRYTYPE"": ""inproceedings""}",,admin,,1,420.0,8
29,semantic_scholar,42,1684454400000,0,0,1,,,conference full paper,Proceedings of the AAAI Conference on Artificial Intelligence,Attending to Entities for Better Text Understanding,2020.0,,"Cheng, Pengxiang and
Erk, Katrin","{""title"": ""Attending to Entities for Better Text Understanding"", ""url"": ""https://arxiv.org/abs/1911.04361"", ""booktitle"": ""Proceedings of the {AAAI} Conference on Artificial Intelligence"", ""author"": ""Cheng, Pengxiang  and\nErk, Katrin"", ""ID"": ""cheng-erk-2020-attending"", ""volume"": ""34"", ""year"": ""2020"", ""ENTRYTYPE"": ""inproceedings""}",,admin,,1,420.0,8
30,user_reported,0,1623024000000,1,0,1,publication,,conference full paper,Proceedings of the AAAI Conference on Artificial Intelligence,Attending to Entities for Better Text Understanding,2020.0,,"Cheng, Pengxiang and
Erk, Katrin","{""title"": ""Attending to Entities for Better Text Understanding"", ""url"": ""https://arxiv.org/abs/1911.04361"", ""booktitle"": ""Proceedings of the {AAAI} Conference on Artificial Intelligence"", ""author"": ""Cheng, Pengxiang  and\nErk, Katrin"", ""ID"": ""cheng-erk-2020-attending"", ""volume"": ""34"", ""year"": ""2020"", ""ENTRYTYPE"": ""inproceedings""}",,admin,,1,420.0,8
31,google_scholar,1,1684454400000,0,1,0,,,conference full paper,2019 15th International Conference on eScience (eScience),Toward an Elastic Data Transfer Infrastructure,2019.0,,J. Chung and Z. Liu and R. Kettimuthu and I. Foster,"{""author"": ""J. {Chung} and Z. {Liu} and R. {Kettimuthu} and I. {Foster}"", ""booktitle"": ""2019 15th International Conference on eScience (eScience)"", ""title"": ""Toward an Elastic Data Transfer Infrastructure"", ""number"": """", ""ENTRYTYPE"": ""inproceedings"", ""volume"": """", ""year"": ""2019"", ""ID"": ""edti-esci2019"", ""pages"": ""262-265""}",,admin,,1,513.0,9
32,scopus,1,1684454400000,0,1,0,,,conference full paper,2019 15th International Conference on eScience (eScience),Toward an Elastic Data Transfer Infrastructure,2019.0,,J. Chung and Z. Liu and R. Kettimuthu and I. Foster,"{""author"": ""J. {Chung} and Z. {Liu} and R. {Kettimuthu} and I. {Foster}"", ""booktitle"": ""2019 15th International Conference on eScience (eScience)"", ""title"": ""Toward an Elastic Data Transfer Infrastructure"", ""number"": """", ""ENTRYTYPE"": ""inproceedings"", ""volume"": """", ""year"": ""2019"", ""ID"": ""edti-esci2019"", ""pages"": ""262-265""}",,admin,,1,513.0,9
33,semantic_scholar,1,1684454400000,0,1,0,,,conference full paper,2019 15th International Conference on eScience (eScience),Toward an Elastic Data Transfer Infrastructure,2019.0,,J. Chung and Z. Liu and R. Kettimuthu and I. Foster,"{""author"": ""J. {Chung} and Z. {Liu} and R. {Kettimuthu} and I. {Foster}"", ""booktitle"": ""2019 15th International Conference on eScience (eScience)"", ""title"": ""Toward an Elastic Data Transfer Infrastructure"", ""number"": """", ""ENTRYTYPE"": ""inproceedings"", ""volume"": """", ""year"": ""2019"", ""ID"": ""edti-esci2019"", ""pages"": ""262-265""}",,admin,,1,513.0,9
34,user_reported,0,1587686400000,0,1,0,publication,,conference full paper,2019 15th International Conference on eScience (eScience),Toward an Elastic Data Transfer Infrastructure,2019.0,,J. Chung and Z. Liu and R. Kettimuthu and I. Foster,"{""author"": ""J. {Chung} and Z. {Liu} and R. {Kettimuthu} and I. {Foster}"", ""booktitle"": ""2019 15th International Conference on eScience (eScience)"", ""title"": ""Toward an Elastic Data Transfer Infrastructure"", ""number"": """", ""ENTRYTYPE"": ""inproceedings"", ""volume"": """", ""year"": ""2019"", ""ID"": ""edti-esci2019"", ""pages"": ""262-265""}",,admin,,1,513.0,9
35,google_scholar,1,1684454400000,0,0,0,,,conference full paper,2019 IEEE 27th International Conference on Network Protocols (ICNP),Elastic Data Transfer Infrastructure (DTI) on the Chameleon Cloud,2019.0,,J. Chung and Z. Liu and R. Kettimuthu and I. Foster,"{""author"": ""J. {Chung} and Z. {Liu} and R. {Kettimuthu} and I. {Foster}"", ""booktitle"": ""2019 IEEE 27th International Conference on Network Protocols (ICNP)"", ""title"": ""Elastic Data Transfer Infrastructure ({DTI}) on the {Chameleon Cloud}"", ""number"": """", ""ENTRYTYPE"": ""inproceedings"", ""volume"": """", ""year"": ""2019"", ""ID"": ""edti-cc2019"", ""pages"": ""1-2""}",,admin,,1,513.0,10
36,scopus,0,1684454400000,0,0,0,,,conference full paper,2019 IEEE 27th International Conference on Network Protocols (ICNP),Elastic Data Transfer Infrastructure (DTI) on the Chameleon Cloud,2019.0,,J. Chung and Z. Liu and R. Kettimuthu and I. Foster,"{""author"": ""J. {Chung} and Z. {Liu} and R. {Kettimuthu} and I. {Foster}"", ""booktitle"": ""2019 IEEE 27th International Conference on Network Protocols (ICNP)"", ""title"": ""Elastic Data Transfer Infrastructure ({DTI}) on the {Chameleon Cloud}"", ""number"": """", ""ENTRYTYPE"": ""inproceedings"", ""volume"": """", ""year"": ""2019"", ""ID"": ""edti-cc2019"", ""pages"": ""1-2""}",,admin,,1,513.0,10
37,semantic_scholar,2,1684454400000,0,0,0,,,conference full paper,2019 IEEE 27th International Conference on Network Protocols (ICNP),Elastic Data Transfer Infrastructure (DTI) on the Chameleon Cloud,2019.0,,J. Chung and Z. Liu and R. Kettimuthu and I. Foster,"{""author"": ""J. {Chung} and Z. {Liu} and R. {Kettimuthu} and I. {Foster}"", ""booktitle"": ""2019 IEEE 27th International Conference on Network Protocols (ICNP)"", ""title"": ""Elastic Data Transfer Infrastructure ({DTI}) on the {Chameleon Cloud}"", ""number"": """", ""ENTRYTYPE"": ""inproceedings"", ""volume"": """", ""year"": ""2019"", ""ID"": ""edti-cc2019"", ""pages"": ""1-2""}",,admin,,1,513.0,10
38,user_reported,0,1587686400000,0,1,1,publication,,conference full paper,2019 IEEE 27th International Conference on Network Protocols (ICNP),Elastic Data Transfer Infrastructure (DTI) on the Chameleon Cloud,2019.0,,J. Chung and Z. Liu and R. Kettimuthu and I. Foster,"{""author"": ""J. {Chung} and Z. {Liu} and R. {Kettimuthu} and I. {Foster}"", ""booktitle"": ""2019 IEEE 27th International Conference on Network Protocols (ICNP)"", ""title"": ""Elastic Data Transfer Infrastructure ({DTI}) on the {Chameleon Cloud}"", ""number"": """", ""ENTRYTYPE"": ""inproceedings"", ""volume"": """", ""year"": ""2019"", ""ID"": ""edti-cc2019"", ""pages"": ""1-2""}",,admin,,1,513.0,10
39,google_scholar,37,1684454400000,0,0,0,,,conference full paper,"2019 IEEE Military Communications Conference, MILCOM 2019, Norfolk, VA, USA, November 12-14, 2019",A Case Study on using Deep Learning for Network Intrusion Detection,2019.0,,"Gabriel C. Fernandez and
Shouhuai Xu","{""doi"": ""10.1109/MILCOM47813.2019.9020824"", ""biburl"": ""https://dblp.org/rec/conf/milcom/FernandezX19.bib"", ""title"": ""A Case Study on using Deep Learning for Network Intrusion Detection"", ""url"": ""https://doi.org/10.1109/MILCOM47813.2019.9020824"", ""timestamp"": ""Thu, 19 Mar 2020 08:47:16 +0100"", ""booktitle"": ""2019 {IEEE} Military Communications Conference, {MILCOM} 2019, Norfolk,\nVA, USA, November 12-14, 2019"", ""author"": ""Gabriel C. Fernandez and\nShouhuai Xu"", ""ENTRYTYPE"": ""inproceedings"", ""year"": ""2019"", ""bibsource"": ""dblp computer science bibliography, https://dblp.org"", ""ID"": ""DBLP:conf/milcom/FernandezX19"", ""pages"": ""1--6"", ""crossref"": ""DBLP:conf/milcom/2019""}",,admin,10.1109/MILCOM47813.2019.9020824,1,626.0,12
40,scopus,38,1684454400000,0,0,0,,,conference full paper,"2019 IEEE Military Communications Conference, MILCOM 2019, Norfolk, VA, USA, November 12-14, 2019",A Case Study on using Deep Learning for Network Intrusion Detection,2019.0,,"Gabriel C. Fernandez and
Shouhuai Xu","{""doi"": ""10.1109/MILCOM47813.2019.9020824"", ""biburl"": ""https://dblp.org/rec/conf/milcom/FernandezX19.bib"", ""title"": ""A Case Study on using Deep Learning for Network Intrusion Detection"", ""url"": ""https://doi.org/10.1109/MILCOM47813.2019.9020824"", ""timestamp"": ""Thu, 19 Mar 2020 08:47:16 +0100"", ""booktitle"": ""2019 {IEEE} Military Communications Conference, {MILCOM} 2019, Norfolk,\nVA, USA, November 12-14, 2019"", ""author"": ""Gabriel C. Fernandez and\nShouhuai Xu"", ""ENTRYTYPE"": ""inproceedings"", ""year"": ""2019"", ""bibsource"": ""dblp computer science bibliography, https://dblp.org"", ""ID"": ""DBLP:conf/milcom/FernandezX19"", ""pages"": ""1--6"", ""crossref"": ""DBLP:conf/milcom/2019""}",,admin,10.1109/MILCOM47813.2019.9020824,1,626.0,12
41,semantic_scholar,42,1684454400000,0,0,0,,,conference full paper,"2019 IEEE Military Communications Conference, MILCOM 2019, Norfolk, VA, USA, November 12-14, 2019",A Case Study on using Deep Learning for Network Intrusion Detection,2019.0,,"Gabriel C. Fernandez and
Shouhuai Xu","{""doi"": ""10.1109/MILCOM47813.2019.9020824"", ""biburl"": ""https://dblp.org/rec/conf/milcom/FernandezX19.bib"", ""title"": ""A Case Study on using Deep Learning for Network Intrusion Detection"", ""url"": ""https://doi.org/10.1109/MILCOM47813.2019.9020824"", ""timestamp"": ""Thu, 19 Mar 2020 08:47:16 +0100"", ""booktitle"": ""2019 {IEEE} Military Communications Conference, {MILCOM} 2019, Norfolk,\nVA, USA, November 12-14, 2019"", ""author"": ""Gabriel C. Fernandez and\nShouhuai Xu"", ""ENTRYTYPE"": ""inproceedings"", ""year"": ""2019"", ""bibsource"": ""dblp computer science bibliography, https://dblp.org"", ""ID"": ""DBLP:conf/milcom/FernandezX19"", ""pages"": ""1--6"", ""crossref"": ""DBLP:conf/milcom/2019""}",,admin,10.1109/MILCOM47813.2019.9020824,1,626.0,12
42,user_reported,0,1623024000000,0,0,0,justification,,conference full paper,"2019 IEEE Military Communications Conference, MILCOM 2019, Norfolk, VA, USA, November 12-14, 2019",A Case Study on using Deep Learning for Network Intrusion Detection,2019.0,,"Gabriel C. Fernandez and
Shouhuai Xu","{""doi"": ""10.1109/MILCOM47813.2019.9020824"", ""biburl"": ""https://dblp.org/rec/conf/milcom/FernandezX19.bib"", ""title"": ""A Case Study on using Deep Learning for Network Intrusion Detection"", ""url"": ""https://doi.org/10.1109/MILCOM47813.2019.9020824"", ""timestamp"": ""Thu, 19 Mar 2020 08:47:16 +0100"", ""booktitle"": ""2019 {IEEE} Military Communications Conference, {MILCOM} 2019, Norfolk,\nVA, USA, November 12-14, 2019"", ""author"": ""Gabriel C. Fernandez and\nShouhuai Xu"", ""ENTRYTYPE"": ""inproceedings"", ""year"": ""2019"", ""bibsource"": ""dblp computer science bibliography, https://dblp.org"", ""ID"": ""DBLP:conf/milcom/FernandezX19"", ""pages"": ""1--6"", ""crossref"": ""DBLP:conf/milcom/2019""}",,admin,10.1109/MILCOM47813.2019.9020824,1,626.0,12
43,google_scholar,2,1684454400000,0,0,0,,,conference full paper,"Proceedings of the 34th IEEE International Parallel and Distributed Processing Symposium (IPDPS’20), New Orleans",StragglerHelper: Alleviating Straggling in Computing Clusters via Sharing Memory Access Patterns,2020.0,5.0,Wenjie Liu and Ping Huang and Xubin Het,"{""author"": ""Wenjie Liu and Ping Huang and Xubin Het"", ""booktitle"": ""Proceedings of the 34th {IEEE} International Parallel and Distributed Processing Symposium (IPDPS\u201920)"", ""address"": ""New Orleans"", ""month"": ""May"", ""year"": ""2020"", ""title"": ""{StragglerHelper: Alleviating Straggling in Computing Clusters via Sharing Memory Access Patterns}"", ""ID"": ""liu20ipdps"", ""ENTRYTYPE"": ""inproceedings""}",,admin,,1,205.0,13
44,scopus,1,1684454400000,0,0,0,,,conference full paper,"Proceedings of the 34th IEEE International Parallel and Distributed Processing Symposium (IPDPS’20), New Orleans",StragglerHelper: Alleviating Straggling in Computing Clusters via Sharing Memory Access Patterns,2020.0,5.0,Wenjie Liu and Ping Huang and Xubin Het,"{""author"": ""Wenjie Liu and Ping Huang and Xubin Het"", ""booktitle"": ""Proceedings of the 34th {IEEE} International Parallel and Distributed Processing Symposium (IPDPS\u201920)"", ""address"": ""New Orleans"", ""month"": ""May"", ""year"": ""2020"", ""title"": ""{StragglerHelper: Alleviating Straggling in Computing Clusters via Sharing Memory Access Patterns}"", ""ID"": ""liu20ipdps"", ""ENTRYTYPE"": ""inproceedings""}",,admin,,1,205.0,13
45,semantic_scholar,1,1684454400000,0,0,0,,,conference full paper,"Proceedings of the 34th IEEE International Parallel and Distributed Processing Symposium (IPDPS’20), New Orleans",StragglerHelper: Alleviating Straggling in Computing Clusters via Sharing Memory Access Patterns,2020.0,5.0,Wenjie Liu and Ping Huang and Xubin Het,"{""author"": ""Wenjie Liu and Ping Huang and Xubin Het"", ""booktitle"": ""Proceedings of the 34th {IEEE} International Parallel and Distributed Processing Symposium (IPDPS\u201920)"", ""address"": ""New Orleans"", ""month"": ""May"", ""year"": ""2020"", ""title"": ""{StragglerHelper: Alleviating Straggling in Computing Clusters via Sharing Memory Access Patterns}"", ""ID"": ""liu20ipdps"", ""ENTRYTYPE"": ""inproceedings""}",,admin,,1,205.0,13
46,user_reported,0,1589414400000,0,0,0,justification,,conference full paper,"Proceedings of the 34th IEEE International Parallel and Distributed Processing Symposium (IPDPS’20), New Orleans",StragglerHelper: Alleviating Straggling in Computing Clusters via Sharing Memory Access Patterns,2020.0,5.0,Wenjie Liu and Ping Huang and Xubin Het,"{""author"": ""Wenjie Liu and Ping Huang and Xubin Het"", ""booktitle"": ""Proceedings of the 34th {IEEE} International Parallel and Distributed Processing Symposium (IPDPS\u201920)"", ""address"": ""New Orleans"", ""month"": ""May"", ""year"": ""2020"", ""title"": ""{StragglerHelper: Alleviating Straggling in Computing Clusters via Sharing Memory Access Patterns}"", ""ID"": ""liu20ipdps"", ""ENTRYTYPE"": ""inproceedings""}",,admin,,1,205.0,13
47,google_scholar,38,1684454400000,0,0,1,,,conference full paper,Future Generation Computer Systems,Developing Accurate and Scalable Simulators of Production Workflow Management Systems with WRENCH,2020.0,11.0,"Casanova, Henri and Ferreira da Silva, Rafael and Tanaka, Ryan and Pandey, Suraj and Jethwani, Gautam and Koch, William and Albrecht, Spencer and Oeth, James and Suter, Fr\'ed\'eric","{""doi"": ""10.1016/j.future.2020.05.030"", ""title"": ""Developing Accurate and Scalable Simulators of Production Workflow Management Systems with WRENCH"", ""journal"": ""Future Generation Computer Systems"", ""author"": ""Casanova, Henri and Ferreira da Silva, Rafael and Tanaka, Ryan and Pandey, Suraj and Jethwani, Gautam and Koch, William and Albrecht, Spencer and Oeth, James and Suter, Fr\\'{e}d\\'{e}ric"", ""number"": """", ""ENTRYTYPE"": ""article"", ""volume"": ""112"", ""year"": ""2020"", ""ID"": ""casanova2020fgcs"", ""pages"": ""162--175""}",https://doi.org/10.1016/j.future.2020.05.030,admin,10.1016/j.future.2020.05.030,1,122.0,15
48,scopus,54,1684454400000,0,0,1,,,conference full paper,Future Generation Computer Systems,Developing Accurate and Scalable Simulators of Production Workflow Management Systems with WRENCH,2020.0,11.0,"Casanova, Henri and Ferreira da Silva, Rafael and Tanaka, Ryan and Pandey, Suraj and Jethwani, Gautam and Koch, William and Albrecht, Spencer and Oeth, James and Suter, Fr\'ed\'eric","{""doi"": ""10.1016/j.future.2020.05.030"", ""title"": ""Developing Accurate and Scalable Simulators of Production Workflow Management Systems with WRENCH"", ""journal"": ""Future Generation Computer Systems"", ""author"": ""Casanova, Henri and Ferreira da Silva, Rafael and Tanaka, Ryan and Pandey, Suraj and Jethwani, Gautam and Koch, William and Albrecht, Spencer and Oeth, James and Suter, Fr\\'{e}d\\'{e}ric"", ""number"": """", ""ENTRYTYPE"": ""article"", ""volume"": ""112"", ""year"": ""2020"", ""ID"": ""casanova2020fgcs"", ""pages"": ""162--175""}",https://doi.org/10.1016/j.future.2020.05.030,admin,10.1016/j.future.2020.05.030,1,122.0,15
